citation_raw,record_key,title,coverDate,publicationName,doi,eid,scopus_id,citedby_count,prism_url
El-Sebae A.H. (1993) 'Status and environmental impact of toxaphene in the Third World - A case study of African agriculture'. Chemosphere. https://doi.org/10.1016/0045-6535(93)90401-p,10.1016/0045-6535(93)90401-p,Status and environmental impact of toxaphene in the Third World - A case study of African agriculture,1993-01-01,Chemosphere,10.1016/0045-6535(93)90401-p,2-s2.0-0027716979,0027716979,44,https://api.elsevier.com/content/abstract/scopus_id/0027716979
"Lincoln D.W. (1993) 'Reproductive health, population growth, economic development and environmental change'. Ciba Foundation Symposium.",reproductivehealthpopulationgrowtheconomicdevelopmentandenvironmentalchange,"Reproductive health, population growth, economic development and environmental change.",1993-01-01,Ciba Foundation Symposium,,2-s2.0-0027352647,0027352647,3,https://api.elsevier.com/content/abstract/scopus_id/0027352647
Sharma M. (1993) 'When more means less: Assessing the impact of dairy 'development' on the lives and health of women in rural Rajasthan (India)'. Social Science and Medicine. https://doi.org/10.1016/0277-9536(93)90168-4,10.1016/0277-9536(93)90168-4,When more means less: Assessing the impact of dairy 'development' on the lives and health of women in rural Rajasthan (India),1993-01-01,Social Science and Medicine,10.1016/0277-9536(93)90168-4,2-s2.0-0027330662,0027330662,10,https://api.elsevier.com/content/abstract/scopus_id/0027330662
"Lindtjørn B. (1993) 'Population growth, fertility, mortality and migration in drought prone areas in ethiopia'. Transactions of the Royal Society of Tropical Medicine and Hygiene. https://doi.org/10.1016/0035-9203(93)90407-h",10.1016/0035-9203(93)90407-h,"Population growth, fertility, mortality and migration in drought prone areas in ethiopia",1993-01-01,Transactions of the Royal Society of Tropical Medicine and Hygiene,10.1016/0035-9203(93)90407-h,2-s2.0-0027522504,0027522504,13,https://api.elsevier.com/content/abstract/scopus_id/0027522504
Grawert E. (1992) 'Impacts of male outmigration on women: a case study of Kutum / Northern Darfur / Sudan'. Ahfad Journal.,impactsofmaleoutmigrationonwomenacasestudyofkutumnortherndarfursudan,Impacts of male outmigration on women: a case study of Kutum / Northern Darfur / Sudan.,1992-12-01,Ahfad Journal,,2-s2.0-0027106470,0027106470,9,https://api.elsevier.com/content/abstract/scopus_id/0027106470
van Genderen J. (1992) 'Environmental information systems for coastal zone management in developing countries'. Proceedings of SPIE the International Society for Optical Engineering.,environmentalinformationsystemsforcoastalzonemanagementindevelopingcountries,Environmental information systems for coastal zone management in developing countries,1992-12-01,Proceedings of SPIE the International Society for Optical Engineering,,2-s2.0-0026999294,0026999294,0,https://api.elsevier.com/content/abstract/scopus_id/0026999294
Khider M. (1992) 'Policies and strategies for integrating women in agriculture and rural development'. Ahfad Journal.,policiesandstrategiesforintegratingwomeninagricultureandruraldevelopment,Policies and strategies for integrating women in agriculture and rural development.,1992-12-01,Ahfad Journal,,2-s2.0-0027106737,0027106737,2,https://api.elsevier.com/content/abstract/scopus_id/0027106737
Stoffle R.W. (1992) 'Monitoring coastal impacts of global warming: A Dominican Republic case study'. Proceedings of SPIE the International Society for Optical Engineering.,monitoringcoastalimpactsofglobalwarmingadominicanrepubliccasestudy,Monitoring coastal impacts of global warming: A Dominican Republic case study,1992-12-01,Proceedings of SPIE the International Society for Optical Engineering,,2-s2.0-0026965965,0026965965,0,https://api.elsevier.com/content/abstract/scopus_id/0026965965
Zhu W. (1992) 'Pilot project on the resettlement of out-migrant agricultural population in Yangtze Gorges Reservoir Area'. China Population Today.,pilotprojectontheresettlementofoutmigrantagriculturalpopulationinyangtzegorgesreservoirarea,Pilot project on the resettlement of out-migrant agricultural population in Yangtze Gorges Reservoir Area.,1992-10-01,China Population Today,,2-s2.0-0026933945,0026933945,1,https://api.elsevier.com/content/abstract/scopus_id/0026933945
Baron L. (1992) 'Beyond the Green Revolution: singin' the population blues'. Zpg Reporter.,beyondthegreenrevolutionsinginthepopulationblues,Beyond the Green Revolution: singin' the population blues.,1992-09-01,Zpg Reporter,,2-s2.0-0026919746,0026919746,3,https://api.elsevier.com/content/abstract/scopus_id/0026919746
"(1992) 'Famine-affected, refugee, and displaced populations: recommendations for public health issues'. MMWR Recommendations and Reports Morbidity and Mortality Weekly Report Recommendations and Reports Centers for Disease Control.",famineaffectedrefugeeanddisplacedpopulationsrecommendationsforpublichealthissues,"Famine-affected, refugee, and displaced populations: recommendations for public health issues.",1992-07-24,MMWR Recommendations and Reports Morbidity and Mortality Weekly Report Recommendations and Reports Centers for Disease Control,,2-s2.0-0027126204,0027126204,197,https://api.elsevier.com/content/abstract/scopus_id/0027126204
Bedri B. (1992) 'Environmental crisis and its impact on women. The case of the Sudan'. Women 2000.,environmentalcrisisanditsimpactonwomenthecaseofthesudan,Environmental crisis and its impact on women. The case of the Sudan.,1992-06-01,Women 2000,,2-s2.0-0026879426,0026879426,4,https://api.elsevier.com/content/abstract/scopus_id/0026879426
Teklu T. (1992) 'Household responses to declining food entitlement: the experience in western Sudan'. Quarterly Journal of International Agriculture.,householdresponsestodecliningfoodentitlementtheexperienceinwesternsudan,Household responses to declining food entitlement: the experience in western Sudan,1992-01-01,Quarterly Journal of International Agriculture,,2-s2.0-0027064034,0027064034,7,https://api.elsevier.com/content/abstract/scopus_id/0027064034
"KENNEDY E. (1992) 'The Impact of Drought on Production, Consumption and Nutrition in Southwestern Kenya'. Disasters. https://doi.org/10.1111/j.1467-7717.1992.tb00371.x",10.1111/j.1467-7717.1992.tb00371.x,"The Impact of Drought on Production, Consumption and Nutrition in Southwestern Kenya",1992-01-01,Disasters,10.1111/j.1467-7717.1992.tb00371.x,2-s2.0-0026579954,0026579954,2,https://api.elsevier.com/content/abstract/scopus_id/0026579954
Kumar P.J.D. (1992) 'Eucalypts in industrial and social plantations in Karnataka'. Growth and Water Use of Forest Plantations Proc Symposium Bangalore 1991.,eucalyptsinindustrialandsocialplantationsinkarnataka,Eucalypts in industrial and social plantations in Karnataka,1992-01-01,Growth and Water Use of Forest Plantations Proc Symposium Bangalore 1991,,2-s2.0-0027042619,0027042619,0,https://api.elsevier.com/content/abstract/scopus_id/0027042619
Denman V. (1992) 'Food self-sufficiency in Micronesia. Effects of a nutrition assistance programme on agricultural production'. Food Policy. https://doi.org/10.1016/0306-9192(92)90026-t,10.1016/0306-9192(92)90026-t,Food self-sufficiency in Micronesia. Effects of a nutrition assistance programme on agricultural production,1992-01-01,Food Policy,10.1016/0306-9192(92)90026-t,2-s2.0-0027094925,0027094925,1,https://api.elsevier.com/content/abstract/scopus_id/0027094925
Hazell P.B.R. (1992) 'The appropriate role of agricultural insurance in developing countries'. Journal of International Development. https://doi.org/10.1002/jid.3380040602,10.1002/jid.3380040602,The appropriate role of agricultural insurance in developing countries,1992-01-01,Journal of International Development,10.1002/jid.3380040602,2-s2.0-0027099481,0027099481,156,https://api.elsevier.com/content/abstract/scopus_id/0027099481
Čeović S. (1992) 'Epidemiology of Balkan endemic nephropathy'. Food and Chemical Toxicology. https://doi.org/10.1016/0278-6915(92)90031-f,10.1016/0278-6915(92)90031-f,Epidemiology of Balkan endemic nephropathy,1992-01-01,Food and Chemical Toxicology,10.1016/0278-6915(92)90031-f,2-s2.0-0026721719,0026721719,50,https://api.elsevier.com/content/abstract/scopus_id/0026721719
Laë R. (1992) 'Effects of hydrology on the evolution of the fisheries of the central Delta of the Niger river from 1966 to 1989'. Aquatic Living Resources. https://doi.org/10.1051/alr:1992012,10.1051/alr:1992012,Effects of hydrology on the evolution of the fisheries of the central Delta of the Niger river from 1966 to 1989,1992-01-01,Aquatic Living Resources,10.1051/alr:1992012,2-s2.0-84989000689,84989000689,37,https://api.elsevier.com/content/abstract/scopus_id/84989000689
Webb-Vidal A. (1992) 'The shrimp cocktail's hidden sting'. Geographical Magazine.,theshrimpcocktailshiddensting,The shrimp cocktail's hidden sting,1992-01-01,Geographical Magazine,,2-s2.0-0026957025,0026957025,1,https://api.elsevier.com/content/abstract/scopus_id/0026957025
"Hollis G. (1992) 'Implications of climatic changes in the Mediterranean Basin: Garaet El Ichkeul and Lac de Bizerte, Tunisia'. Climatic Change and the Mediterranean.",implicationsofclimaticchangesinthemediterraneanbasingaraetelichkeulandlacdebizertetunisia,"Implications of climatic changes in the Mediterranean Basin: Garaet El Ichkeul and Lac de Bizerte, Tunisia",1992-01-01,Climatic Change and the Mediterranean,,2-s2.0-0026959572,0026959572,14,https://api.elsevier.com/content/abstract/scopus_id/0026959572
Cazes M. (1991) 'Demographic and evolutionary dynamics of an isolate: the Dogon of Boni'. Etudes Maliennes.,demographicandevolutionarydynamicsofanisolatethedogonofboni,Demographic and evolutionary dynamics of an isolate: the Dogon of Boni,1991-12-01,Etudes Maliennes,,2-s2.0-0026274613,0026274613,0,https://api.elsevier.com/content/abstract/scopus_id/0026274613
Savant N. (1991) 'Urea briquette applicator for transplanted rice'. Fertilizer Research. https://doi.org/10.1007/bf01054333,10.1007/bf01054333,Urea briquette applicator for transplanted rice,1991-06-01,Fertilizer Research,10.1007/bf01054333,2-s2.0-0344266760,0344266760,15,https://api.elsevier.com/content/abstract/scopus_id/0344266760
Ouedraogo D. (1991) 'Agricultural migration has changed face'. Pop Sahel Bulletin D Information Sur La Population Et Le Developpement.,agriculturalmigrationhaschangedface,Agricultural migration has changed face,1991-04-01,Pop Sahel Bulletin D Information Sur La Population Et Le Developpement,,2-s2.0-0026135480,0026135480,1,https://api.elsevier.com/content/abstract/scopus_id/0026135480
Downing T.E. (1991) 'African household food security: what are the limits of available coping mechanisms in response to climatic and economic variations?'. Bayreuther Geowissenschaftliche Arbeiten.,africanhouseholdfoodsecuritywhatarethelimitsofavailablecopingmechanismsinresponsetoclimaticandeconomicvariations,African household food security: what are the limits of available coping mechanisms in response to climatic and economic variations?,1991-01-01,Bayreuther Geowissenschaftliche Arbeiten,,2-s2.0-0026340166,0026340166,0,https://api.elsevier.com/content/abstract/scopus_id/0026340166
Walker T.S. (1991) 'Improved technology in relation to other options for dealing with climatic risk to crop production in the semiarid tropics'. Climatic Risk in Crop Production Proc International Symposium Brisbane 1990.,improvedtechnologyinrelationtootheroptionsfordealingwithclimaticrisktocropproductioninthesemiaridtropics,Improved technology in relation to other options for dealing with climatic risk to crop production in the semiarid tropics,1991-01-01,Climatic Risk in Crop Production Proc International Symposium Brisbane 1990,,2-s2.0-0026325099,0026325099,5,https://api.elsevier.com/content/abstract/scopus_id/0026325099
Carter T.R. (1991) 'Climatic change and future agroclimatic potential in Europe'. International Journal of Climatology. https://doi.org/10.1002/joc.3370110303,10.1002/joc.3370110303,Climatic change and future agroclimatic potential in Europe,1991-01-01,International Journal of Climatology,10.1002/joc.3370110303,2-s2.0-0026305570,0026305570,65,https://api.elsevier.com/content/abstract/scopus_id/0026305570
Kebede Y. (1991) 'Production Structure and Technical Change: The Case of a Post-drought Recovery Project in the Central Highlands of Ethiopia'. Oxford Agrarian Studies. https://doi.org/10.1080/13600819108424034,10.1080/13600819108424034,Production Structure and Technical Change: The Case of a Post-drought Recovery Project in the Central Highlands of Ethiopia,1991-01-01,Oxford Agrarian Studies,10.1080/13600819108424034,2-s2.0-0026306145,0026306145,0,https://api.elsevier.com/content/abstract/scopus_id/0026306145
Tsui A. (1991) 'The settlement of Somali nomads'. Genus.,thesettlementofsomalinomads,The settlement of Somali nomads.,1991-01-01,Genus,,2-s2.0-0025718053,0025718053,6,https://api.elsevier.com/content/abstract/scopus_id/0025718053
Kawasaki T. (1991) 'Effects of global climatic change on marine ecosystems and fisheries'. Climate Change Proc 2nd World Climate Conference Geneva 1990.,effectsofglobalclimaticchangeonmarineecosystemsandfisheries,Effects of global climatic change on marine ecosystems and fisheries,1991-01-01,Climate Change Proc 2nd World Climate Conference Geneva 1990,,2-s2.0-0026277690,0026277690,8,https://api.elsevier.com/content/abstract/scopus_id/0026277690
Roth E.A. (1991) 'Composition of household herds and Rendille settlement patterns'. Nomadic Peoples.,compositionofhouseholdherdsandrendillesettlementpatterns,Composition of household herds and Rendille settlement patterns,1991-01-01,Nomadic Peoples,,2-s2.0-0026266434,0026266434,4,https://api.elsevier.com/content/abstract/scopus_id/0026266434
