title,coverDate,publicationName,doi,eid,scopus_id,citedby_count,prism_url
"Climate Change Vulnerability and Adaptation in the Columbia River Gorge National Scenic Area, Mount Hood National Forest, and Willamette National Forest",2022-01-01,USDA Forest Service General Technical Report PNW Gtr,10.2737/PNW-GTR-1001,2-s2.0-105012284322,105012284322,7,https://api.elsevier.com/content/abstract/scopus_id/105012284322
Livelihood constraints of indigenous people exposed to climatic hazards: an insight from Indian Sundarbans,2022-01-01,Indigenous People and Nature Insights for Social Ecological and Technological Sustainability,10.1016/B978-0-323-91603-5.00005-1,2-s2.0-85138045834,85138045834,2,https://api.elsevier.com/content/abstract/scopus_id/85138045834
Climate Change and Food Insecurity: Risks and Responses in Bulilima District of Zimbabwe,2022-01-01,Climate Change Management,10.1007/978-3-030-87934-1_24,2-s2.0-85128898982,85128898982,9,https://api.elsevier.com/content/abstract/scopus_id/85128898982
Farmers’ preferences and willingness to pay for climate-smart agricultural technologies on rice production in Nigeria,2022-01-01,Climate Policy,10.1080/14693062.2021.1953435,2-s2.0-85111430201,85111430201,42,https://api.elsevier.com/content/abstract/scopus_id/85111430201
Impact of climate resilient rural road transport on human security in Kenya,2022-01-01,Human Security and Sustainable Development in East Africa,10.4324/9781003221081-10,2-s2.0-85141445270,85141445270,0,https://api.elsevier.com/content/abstract/scopus_id/85141445270
Natural Resource Management and Sustainable Agriculture,2022-01-01,Handbook of Climate Change Mitigation and Adaptation Third Edition,10.1007/978-3-030-72579-2_133,2-s2.0-85160749295,85160749295,21,https://api.elsevier.com/content/abstract/scopus_id/85160749295
Farmers’ perceptions of climate hazards and coping mechanisms in Fiji,2022-01-01,Climate Impacts on Extreme Weather Current to Future Changes on A Local to Global Scale,10.1016/B978-0-323-88456-3.00016-2,2-s2.0-85137577772,85137577772,5,https://api.elsevier.com/content/abstract/scopus_id/85137577772
Is push-pull climate- and gender-smart for Ethiopia? A review,2022-01-01,Agroecology and Sustainable Food Systems,10.1080/21683565.2021.1958972,2-s2.0-85111858969,85111858969,5,https://api.elsevier.com/content/abstract/scopus_id/85111858969
Expediting climate-smart soils management,2022-01-01,Soil Use and Management,10.1111/sum.12781,2-s2.0-85120320092,85120320092,27,https://api.elsevier.com/content/abstract/scopus_id/85120320092
"Co-production, uptake of weather and climate services, and welfare impacts on farmers in Senegal: A panel data approach",2022-01-01,Agricultural Systems,10.1016/j.agsy.2021.103309,2-s2.0-85118578447,85118578447,29,https://api.elsevier.com/content/abstract/scopus_id/85118578447
"Assessing processes of change and innovation in smallholders agriculture around Tonle Sap Lake, Cambodia",2022-01-01,Songklanakarin Journal of Science and Technology,10.14456/sjst-psu.2022.11,2-s2.0-85129911976,85129911976,0,https://api.elsevier.com/content/abstract/scopus_id/85129911976
Implementation of Agronomic Practices in Smallholder Oil Palm Plantation Against to the Impact of Climate Change,2022-01-01,Agro Bali,10.37637/ab.v5i3.974,2-s2.0-105019703131,105019703131,3,https://api.elsevier.com/content/abstract/scopus_id/105019703131
Factors Fuelling the Underrepresentation of Indigenous Knowledge in Climate Change Governance in Kenya and Ethiopia: A Systematic Review,2022-01-01,Sustainable Development Goals Series,10.1007/978-3-030-99411-2_15,2-s2.0-85195143540,85195143540,2,https://api.elsevier.com/content/abstract/scopus_id/85195143540
Monitoring Climate Impacts on Annual Forage Production across U.S. Semi-Arid Grasslands,2022-01-01,Remote Sensing,10.3390/rs14010004,2-s2.0-85122785328,85122785328,17,https://api.elsevier.com/content/abstract/scopus_id/85122785328
Can sustainability certification enhance the climate resilience of smallholder farmers? The case of Ghanaian cocoa,2022-01-01,Journal of Land Use Science,10.1080/1747423X.2022.2097455,2-s2.0-85136602888,85136602888,21,https://api.elsevier.com/content/abstract/scopus_id/85136602888
Vulnerability and impact of climate variability on Peruvian artisanal fisheries,2022-01-01,Climate and Development,10.1080/17565529.2021.1964423,2-s2.0-85113806788,85113806788,5,https://api.elsevier.com/content/abstract/scopus_id/85113806788
Residential district multi-hazard risk is associated with childhood undernutrition: evidence from Bangladesh,2022-01-01,International Journal of Environmental Health Research,10.1080/09603123.2021.1932766,2-s2.0-85107495569,85107495569,2,https://api.elsevier.com/content/abstract/scopus_id/85107495569
"Using an inverted funnel analogy to develop a theory of change supporting resilient ecosystem-based adaptation in the Great Lakes Basin: a case study of Lincoln, Ontario, Canada",2022-01-01,Facets,10.1139/facets-2022-0121,2-s2.0-85141101826,85141101826,1,https://api.elsevier.com/content/abstract/scopus_id/85141101826
Soil organic carbon sequestration in temperate agroforestry systems – A meta-analysis,2022-01-01,Agriculture Ecosystems and Environment,10.1016/j.agee.2021.107689,2-s2.0-85116036842,85116036842,127,https://api.elsevier.com/content/abstract/scopus_id/85116036842
Implications of Climate Change for Freshwater Fisheries,2022-01-01,Encyclopedia of Inland Waters Second Edition,10.1016/B978-0-12-819166-8.00122-5,2-s2.0-85148363220,85148363220,3,https://api.elsevier.com/content/abstract/scopus_id/85148363220
Evaluating the merits of climate smart technologies under smallholder agriculture in Malawi,2022-01-01,Soil Use and Management,10.1111/sum.12715,2-s2.0-85102789785,85102789785,23,https://api.elsevier.com/content/abstract/scopus_id/85102789785
Indigenous Technical Knowledge Under a Changing Climate,2022-01-01,Innovative Approaches for Sustainable Development Theories and Practices in Agriculture,10.1007/978-3-030-90549-1_2,2-s2.0-85160498419,85160498419,2,https://api.elsevier.com/content/abstract/scopus_id/85160498419
Now or later? Optimal timing of mangrove rehabilitation under climate change uncertainty,2022-01-01,Forest Ecology and Management,10.1016/j.foreco.2021.119739,2-s2.0-85116924842,85116924842,40,https://api.elsevier.com/content/abstract/scopus_id/85116924842
"Supply and demand of ecosystem services among smallholder farmers in irrigated and rainfed farming, Kilombero, Tanzania",2022-01-01,Ecosystems and People,10.1080/26395916.2022.2143571,2-s2.0-85143302186,85143302186,1,https://api.elsevier.com/content/abstract/scopus_id/85143302186
Threats to Humanity from Climate Change,2022-01-01,Climate Change the Social and Scientific Construct,10.1007/978-3-030-86290-9_2,2-s2.0-85153634041,85153634041,19,https://api.elsevier.com/content/abstract/scopus_id/85153634041
Coping Practices of Women Fisherfolk in Responses to Climate Change at UNESCO Declared World Heritage Site of Sundarbans,2022-01-01,Springer Climate,10.1007/978-3-031-15501-7_28,2-s2.0-85146257724,85146257724,1,https://api.elsevier.com/content/abstract/scopus_id/85146257724
"RURAL HOUSEHOLDS’ PERCEPTION OF CLIMATE CHANGE IN THE CENTRAL AND NORTH GONDAR ZONES, NORTHWEST ETHIOPIA",2022-01-01,African Journal of Food Agriculture Nutrition and Development,10.18697/ajfand.113.19400,2-s2.0-85140780598,85140780598,1,https://api.elsevier.com/content/abstract/scopus_id/85140780598
Assessing the impact of climate resilient technologies in minimizing drought impacts on farm incomes in drylands,2022-01-01,Sustainability Switzerland,10.3390/su14010382,2-s2.0-85122126882,85122126882,19,https://api.elsevier.com/content/abstract/scopus_id/85122126882
Factors affecting sustainable agricultural intensification in Burkina Faso,2022-01-01,International Journal of Agricultural Sustainability,10.1080/14735903.2022.2070341,2-s2.0-85130235864,85130235864,13,https://api.elsevier.com/content/abstract/scopus_id/85130235864
"IMPACT OF SALTWATER INTRUSION ON RELATION TO FRUIT GROWING HOUSEHOLDS IN BEN TRE, VIETNAM",2022-01-01,Agricultural and Resource Economics,10.51599/are.2022.08.01.07,2-s2.0-85127089665,85127089665,0,https://api.elsevier.com/content/abstract/scopus_id/85127089665
GENDER INEQUITY RELATED TO CLIMATE RISKS: Cultural vulnerabilities as obstacles to sustainability in rural communities of Mexico,2022-01-01,Gender and the Sustainable Development Goals Infrastructure Empowerment and Education,10.4324/9781003174257-6,2-s2.0-85142581136,85142581136,0,https://api.elsevier.com/content/abstract/scopus_id/85142581136
Arctic Fisheries in a Changing Climate,2022-01-01,Global Arctic an Introduction to the Multifaceted Dynamics of the Arctic,10.1007/978-3-030-81253-9_14,2-s2.0-85148935096,85148935096,6,https://api.elsevier.com/content/abstract/scopus_id/85148935096
"Analysis of Past and Projected Trends of Rainfall and Temperature Parameters in Eastern and Western Hararghe Zones, Ethiopia",2022-01-01,Atmosphere,10.3390/atmos13010067,2-s2.0-85121999267,85121999267,31,https://api.elsevier.com/content/abstract/scopus_id/85121999267
Reflection of EO Data in Blue Economy: Sustainable Growth,2022-01-01,Proceedings of the International Astronautical Congress Iac,,2-s2.0-85167589481,85167589481,2,https://api.elsevier.com/content/abstract/scopus_id/85167589481
A CNN - Bidirectional LSTM Approach for Price Forecasting of Agriculture commodities in Gujarat,2022-01-01,Proceedings International Conference on Applied Artificial Intelligence and Computing Icaaic 2022,10.1109/ICAAIC53929.2022.9793154,2-s2.0-85133487713,85133487713,5,https://api.elsevier.com/content/abstract/scopus_id/85133487713
The role of agriculture in poverty escapes in Kenya – Developing a capabilities approach in the context of climate change,2022-01-01,World Development,10.1016/j.worlddev.2021.105705,2-s2.0-85116411934,85116411934,42,https://api.elsevier.com/content/abstract/scopus_id/85116411934
Exploring the effects of a participatory climate services approach on smallholder decision-making in Rwanda using a gender lens,2022-01-01,Gender Technology and Development,10.1080/09718524.2022.2144102,2-s2.0-85144196484,85144196484,1,https://api.elsevier.com/content/abstract/scopus_id/85144196484
"Earth Observation Data, A Way to Find Suitability for Shelters in the Caribbean Coast of Nicaragua",2022-01-01,Proceedings of the International Astronautical Congress Iac,,2-s2.0-85167574896,85167574896,0,https://api.elsevier.com/content/abstract/scopus_id/85167574896
The Impact of Climate-Smart Agriculture Technology on Productivity: Does Row Planting Matter? Evidence from Southern Ethiopia,2022-01-01,Scientific World Journal,10.1155/2022/3218287,2-s2.0-85136948643,85136948643,14,https://api.elsevier.com/content/abstract/scopus_id/85136948643
Contextualising seasonal climate forecasts by integrating local knowledge on drought in Malawi,2022-01-01,Climate Services,10.1016/j.cliser.2021.100268,2-s2.0-85121255279,85121255279,18,https://api.elsevier.com/content/abstract/scopus_id/85121255279
Factoring Climate Change Risks in the Wetland Ecosystems Governance: A Policy Look Ahead,2022-01-01,Environmental Policy and Law,10.3233/EPL-219036,2-s2.0-85134475278,85134475278,2,https://api.elsevier.com/content/abstract/scopus_id/85134475278
Drought vulnerability and impacts of climate change on livestock production and productivity in different agro-Ecological zones of Ethiopia,2022-01-01,Journal of Applied Animal Research,10.1080/09712119.2022.2103563,2-s2.0-85135241280,85135241280,84,https://api.elsevier.com/content/abstract/scopus_id/85135241280
How do human actions affect fisheries? Differences in perceptions between fishers and scientists in the Maine lobster fishery,2022-01-01,Facets,10.1139/facets-2021-0030,2-s2.0-85130041302,85130041302,8,https://api.elsevier.com/content/abstract/scopus_id/85130041302
Using real-time mobile phone data to characterize the relationships between small-scale farmers’ planting dates and socio-environmental factors,2022-01-01,Climate Risk Management,10.1016/j.crm.2022.100396,2-s2.0-85123636916,85123636916,7,https://api.elsevier.com/content/abstract/scopus_id/85123636916
Influence of climate change on agricultural sustainability in India: A state-wise panel data analysis,2022-01-01,Asian Journal of Agriculture,10.13057/asianjagric/g060103,2-s2.0-85153095440,85153095440,23,https://api.elsevier.com/content/abstract/scopus_id/85153095440
"Gendered Values, Roles, and Challenges for Sustainable Provision of Forest-Based Ecosystem Services in Nepal",2022-01-01,Human Nature Interactions Exploring Natures Values Across Landscapes,10.1007/978-3-031-01980-7_9,2-s2.0-105001757161,105001757161,2,https://api.elsevier.com/content/abstract/scopus_id/105001757161
Assessment of Climate Variability and The Determinants of Rice Productivity in Southeastern Nigeria,2022-01-01,Yuzuncu Yil University Journal of Agricultural Sciences,10.29133/yyutbd.1132709,2-s2.0-85145484176,85145484176,4,https://api.elsevier.com/content/abstract/scopus_id/85145484176
Development of a matrix of landscape restoration measures in the basin of the transboundary Ural River,2022-01-01,South of Russia Ecology Development,10.18470/1992-1098-2022-4-197-205,2-s2.0-85147120812,85147120812,1,https://api.elsevier.com/content/abstract/scopus_id/85147120812
