citation_raw,record_key,title,coverDate,publicationName,doi,eid,scopus_id,citedby_count,prism_url
Castello L. (2022) 'Land-use and land-cover affect inland fish catch in two rivers of Central Africa'. Water Biology and Security. https://doi.org/10.1016/j.watbs.2022.100074,10.1016/j.watbs.2022.100074,Land-use and land-cover affect inland fish catch in two rivers of Central Africa,2022-11-01,Water Biology and Security,10.1016/j.watbs.2022.100074,2-s2.0-85137614408,85137614408,8,https://api.elsevier.com/content/abstract/scopus_id/85137614408
Baeribameng Yiran G.A. (2022) 'Adaptation to perennial flooding and food insecurity in the Sudan savannah agroecological zone of Ghana'. Environmental Research. https://doi.org/10.1016/j.envres.2022.114037,10.1016/j.envres.2022.114037,Adaptation to perennial flooding and food insecurity in the Sudan savannah agroecological zone of Ghana,2022-11-01,Environmental Research,10.1016/j.envres.2022.114037,2-s2.0-85136582009,85136582009,14,https://api.elsevier.com/content/abstract/scopus_id/85136582009
Scognamillo A. (2022) 'The challenge of making climate adaptation profitable for farmers: evidence from Sri Lanka's rice sector'. Environment and Development Economics. https://doi.org/10.1017/s1355770x21000371,10.1017/s1355770x21000371,The challenge of making climate adaptation profitable for farmers: evidence from Sri Lanka's rice sector,2022-10-31,Environment and Development Economics,10.1017/s1355770x21000371,2-s2.0-85124744905,85124744905,3,https://api.elsevier.com/content/abstract/scopus_id/85124744905
"Mafongoya O. (2022) 'The role of local institutions in building smallholder farmers' adaptive capacity against climate change impacts in Bikita, Zimbabwe'. Africa S Radicalisms and Conservatisms Pop Culture Environment Colonialism and Migration. https://doi.org/10.1163/9789004523586_013",10.1163/9789004523586_013,"The role of local institutions in building smallholder farmers' adaptive capacity against climate change impacts in Bikita, Zimbabwe",2022-10-31,Africa S Radicalisms and Conservatisms Pop Culture Environment Colonialism and Migration,10.1163/9789004523586_013,2-s2.0-85143563515,85143563515,0,https://api.elsevier.com/content/abstract/scopus_id/85143563515
"Riantini M. (2022) 'Vulnerability of Poor Fishermen Household: The Impact of Climate Variability in the Tanggamus District, Lampung Province, Indonesia'. Aip Conference Proceedings. https://doi.org/10.1063/5.0109701",10.1063/5.0109701,"Vulnerability of Poor Fishermen Household: The Impact of Climate Variability in the Tanggamus District, Lampung Province, Indonesia",2022-10-31,Aip Conference Proceedings,10.1063/5.0109701,2-s2.0-85142145360,85142145360,0,https://api.elsevier.com/content/abstract/scopus_id/85142145360
"(2022) '2nd Universitas Lampung International Conference on Science, Technology, and Environment, ULICoSTE 2021'. Aip Conference Proceedings.",2nduniversitaslampunginternationalconferenceonsciencetechnologyandenvironmentulicoste2021,"2nd Universitas Lampung International Conference on Science, Technology, and Environment, ULICoSTE 2021",2022-10-31,Aip Conference Proceedings,,2-s2.0-85142184251,85142184251,0,https://api.elsevier.com/content/abstract/scopus_id/85142184251
"Khan N.A. (2022) 'Rice farmers’ perceptions about temperature and rainfall variations, respective adaptation measures, and determinants: Implications for sustainable farming systems'. Frontiers in Environmental Science. https://doi.org/10.3389/fenvs.2022.997673",10.3389/fenvs.2022.997673,"Rice farmers’ perceptions about temperature and rainfall variations, respective adaptation measures, and determinants: Implications for sustainable farming systems",2022-10-21,Frontiers in Environmental Science,10.3389/fenvs.2022.997673,2-s2.0-85141403751,85141403751,8,https://api.elsevier.com/content/abstract/scopus_id/85141403751
Shoko Kori D. (2022) 'Towards sustainable adaptation: A tool for estimating adaptation costs to climate change for smallholder farmers'. Frontiers in Climate. https://doi.org/10.3389/fclim.2022.947308,10.3389/fclim.2022.947308,Towards sustainable adaptation: A tool for estimating adaptation costs to climate change for smallholder farmers,2022-10-20,Frontiers in Climate,10.3389/fclim.2022.947308,2-s2.0-85141210196,85141210196,3,https://api.elsevier.com/content/abstract/scopus_id/85141210196
"van Tilburg A.J. (2022) 'Extreme weather events and farmer adaptation in Zeeland, the Netherlands: A European climate change case study from the Rhine delta'. Science of the Total Environment. https://doi.org/10.1016/j.scitotenv.2022.157212",10.1016/j.scitotenv.2022.157212,"Extreme weather events and farmer adaptation in Zeeland, the Netherlands: A European climate change case study from the Rhine delta",2022-10-20,Science of the Total Environment,10.1016/j.scitotenv.2022.157212,2-s2.0-85134311038,85134311038,32,https://api.elsevier.com/content/abstract/scopus_id/85134311038
Okeke-Ogbuafor N. (2022) 'Alleviating impacts of climate change on fishing communities using weather information to improve fishers’ resilience'. Frontiers in Environmental Science. https://doi.org/10.3389/fenvs.2022.951245,10.3389/fenvs.2022.951245,Alleviating impacts of climate change on fishing communities using weather information to improve fishers’ resilience,2022-10-20,Frontiers in Environmental Science,10.3389/fenvs.2022.951245,2-s2.0-85141141347,85141141347,12,https://api.elsevier.com/content/abstract/scopus_id/85141141347
Haileslassie A. (2022) 'Gap analysis and methodological framework to assess and develop water centric sustainable agricultural intensification pathways in Sub-Saharan Africa'. Frontiers in Water. https://doi.org/10.3389/frwa.2022.747610,10.3389/frwa.2022.747610,Gap analysis and methodological framework to assess and develop water centric sustainable agricultural intensification pathways in Sub-Saharan Africa,2022-10-18,Frontiers in Water,10.3389/frwa.2022.747610,2-s2.0-85140955508,85140955508,8,https://api.elsevier.com/content/abstract/scopus_id/85140955508
Rodenburg J. (2022) 'Towards sustainable productivity enhancement of rice-based farming systems in sub-Saharan Africa'. Field Crops Research. https://doi.org/10.1016/j.fcr.2022.108670,10.1016/j.fcr.2022.108670,Towards sustainable productivity enhancement of rice-based farming systems in sub-Saharan Africa,2022-10-15,Field Crops Research,10.1016/j.fcr.2022.108670,2-s2.0-85137291322,85137291322,12,https://api.elsevier.com/content/abstract/scopus_id/85137291322
"Steenkamp L.A. (2022) 'Understanding smallholder farmers' perceptions of and adaptations to climate change: The case of the Zambezi Region, Namibia'. Climate Change and Agriculture Perspectives Sustainability and Resilience. https://doi.org/10.1002/9781119789789.ch18",10.1002/9781119789789.ch18,"Understanding smallholder farmers' perceptions of and adaptations to climate change: The case of the Zambezi Region, Namibia",2022-10-14,Climate Change and Agriculture Perspectives Sustainability and Resilience,10.1002/9781119789789.ch18,2-s2.0-85147930539,85147930539,4,https://api.elsevier.com/content/abstract/scopus_id/85147930539
Jiménez-Segura L. (2022) 'Drivers for the artisanal fisheries production in the Magdalena River'. Frontiers in Environmental Science. https://doi.org/10.3389/fenvs.2022.866575,10.3389/fenvs.2022.866575,Drivers for the artisanal fisheries production in the Magdalena River,2022-10-06,Frontiers in Environmental Science,10.3389/fenvs.2022.866575,2-s2.0-85135178389,85135178389,4,https://api.elsevier.com/content/abstract/scopus_id/85135178389
Dzvene A.R. (2022) 'Effects of intercropping sunn hemp into maize at different times and densities on productivity under rainwater harvesting technique'. Frontiers in Sustainable Food Systems. https://doi.org/10.3389/fsufs.2022.1009443,10.3389/fsufs.2022.1009443,Effects of intercropping sunn hemp into maize at different times and densities on productivity under rainwater harvesting technique,2022-10-04,Frontiers in Sustainable Food Systems,10.3389/fsufs.2022.1009443,2-s2.0-85140581961,85140581961,8,https://api.elsevier.com/content/abstract/scopus_id/85140581961
Van Asseldonk M. (2022) 'Credit-linked insurance bundles in Zambia: evidence from the aftermath of a shock'. Agricultural Finance Review. https://doi.org/10.1108/afr-05-2021-0067,10.1108/afr-05-2021-0067,Credit-linked insurance bundles in Zambia: evidence from the aftermath of a shock,2022-10-03,Agricultural Finance Review,10.1108/afr-05-2021-0067,2-s2.0-85121148168,85121148168,3,https://api.elsevier.com/content/abstract/scopus_id/85121148168
Nyboer E.A. (2022) 'Climate change adaptation and adaptive efficacy in the inland fisheries of the Lake Victoria basin'. People and Nature. https://doi.org/10.1002/pan3.10388,10.1002/pan3.10388,Climate change adaptation and adaptive efficacy in the inland fisheries of the Lake Victoria basin,2022-10-01,People and Nature,10.1002/pan3.10388,2-s2.0-85136513254,85136513254,14,https://api.elsevier.com/content/abstract/scopus_id/85136513254
Schnurr M.A. (2022) 'Are genetically modified and genome-edited crops viable strategies for climate-change adaptation among smallholder farmers?'. Current Opinion in Environmental Sustainability. https://doi.org/10.1016/j.cosust.2022.101216,10.1016/j.cosust.2022.101216,Are genetically modified and genome-edited crops viable strategies for climate-change adaptation among smallholder farmers?,2022-10-01,Current Opinion in Environmental Sustainability,10.1016/j.cosust.2022.101216,2-s2.0-85140724379,85140724379,9,https://api.elsevier.com/content/abstract/scopus_id/85140724379
"Datta P. (2022) 'What caused smallholders to change farming practices in the era of climate change? Empirical evidence from Sub-Himalayan West Bengal, India'. Geojournal. https://doi.org/10.1007/s10708-021-10450-1",10.1007/s10708-021-10450-1,"What caused smallholders to change farming practices in the era of climate change? Empirical evidence from Sub-Himalayan West Bengal, India",2022-10-01,Geojournal,10.1007/s10708-021-10450-1,2-s2.0-85108834035,85108834035,16,https://api.elsevier.com/content/abstract/scopus_id/85108834035
Khan N. (2022) 'Rural Farmers’ Cognition and Climate Change Adaptation Impact on Cash Crop Productivity: Evidence from a Recent Study'. International Journal of Environmental Research and Public Health. https://doi.org/10.3390/ijerph191912556,10.3390/ijerph191912556,Rural Farmers’ Cognition and Climate Change Adaptation Impact on Cash Crop Productivity: Evidence from a Recent Study,2022-10-01,International Journal of Environmental Research and Public Health,10.3390/ijerph191912556,2-s2.0-85139812585,85139812585,12,https://api.elsevier.com/content/abstract/scopus_id/85139812585
Baylie M.M. (2022) 'Decision Analysis of the Adaptation of Households to Extreme Floods Using an Extended Protection Motivation Framework—A Case Study from Ethiopia'. Land. https://doi.org/10.3390/land11101755,10.3390/land11101755,Decision Analysis of the Adaptation of Households to Extreme Floods Using an Extended Protection Motivation Framework—A Case Study from Ethiopia,2022-10-01,Land,10.3390/land11101755,2-s2.0-85140908400,85140908400,11,https://api.elsevier.com/content/abstract/scopus_id/85140908400
Ahmad M.M. (2022) 'Climate change impacts of drought on the livelihood of dryland smallholders: Implications of adaptation challenges'. International Journal of Disaster Risk Reduction. https://doi.org/10.1016/j.ijdrr.2022.103210,10.1016/j.ijdrr.2022.103210,Climate change impacts of drought on the livelihood of dryland smallholders: Implications of adaptation challenges,2022-10-01,International Journal of Disaster Risk Reduction,10.1016/j.ijdrr.2022.103210,2-s2.0-85135863060,85135863060,77,https://api.elsevier.com/content/abstract/scopus_id/85135863060
Vignola R. (2022) 'Ecosystem-Based Practices for Smallholders’ Adaptation to Climate Extremes: Evidence of Benefits and Knowledge Gaps in Latin America'. Agronomy. https://doi.org/10.3390/agronomy12102535,10.3390/agronomy12102535,Ecosystem-Based Practices for Smallholders’ Adaptation to Climate Extremes: Evidence of Benefits and Knowledge Gaps in Latin America,2022-10-01,Agronomy,10.3390/agronomy12102535,2-s2.0-85140401530,85140401530,19,https://api.elsevier.com/content/abstract/scopus_id/85140401530
Bergez J.E. (2022) 'NIRAVARI: A Parsimonious Bio-Decisional Model for Assessing the Sustainability and Vulnerability of Rainfed or Groundwater-Irrigated Farming Systems in Indian Agriculture'. Water Switzerland. https://doi.org/10.3390/w14203211,10.3390/w14203211,NIRAVARI: A Parsimonious Bio-Decisional Model for Assessing the Sustainability and Vulnerability of Rainfed or Groundwater-Irrigated Farming Systems in Indian Agriculture,2022-10-01,Water Switzerland,10.3390/w14203211,2-s2.0-85140917406,85140917406,0,https://api.elsevier.com/content/abstract/scopus_id/85140917406
McAlvay A.C. (2022) 'Cereal species mixtures: an ancient practice with potential for climate resilience. A review'. Agronomy for Sustainable Development. https://doi.org/10.1007/s13593-022-00832-1,10.1007/s13593-022-00832-1,Cereal species mixtures: an ancient practice with potential for climate resilience. A review,2022-10-01,Agronomy for Sustainable Development,10.1007/s13593-022-00832-1,2-s2.0-85139944935,85139944935,31,https://api.elsevier.com/content/abstract/scopus_id/85139944935
Nong H.T.T. (2022) 'Livelihood vulnerability to climate change: a case of farm households in Northeast Vietnam'. Environment Development and Sustainability. https://doi.org/10.1007/s10668-022-02201-0,10.1007/s10668-022-02201-0,Livelihood vulnerability to climate change: a case of farm households in Northeast Vietnam,2022-10-01,Environment Development and Sustainability,10.1007/s10668-022-02201-0,2-s2.0-85125143080,85125143080,8,https://api.elsevier.com/content/abstract/scopus_id/85125143080
